Date,S_J_exact,S_J_normalized,S_J_return,rolling_sharpe_60d,portfolio_return_aux,portfolio_wealth_aux,weight_risky_t,weight_risky_prevday
2000-06-22,10.959736462994771,1.067589471759667,0.034264995033495976,,0.017108307332355237,1.0398056166077714,0.2266483804758518,0.21957499996672453
2000-06-23,11.313241970061146,1.1020244929691092,0.03174565950532134,,-0.024982482809436123,1.0141504893720783,0.21698699158049875,0.2266483804758518
2000-06-26,11.549622979303303,1.1250504003568398,0.020678898561558166,,0.015474635053394362,1.0299661532919555,0.21516022005290045,0.21698699158049875
2000-06-27,11.213849249649423,1.0923426340814082,-0.029503239388259297,,0.0005520445937756448,1.0305348975102937,0.22750801499741785,0.21516022005290045
2000-06-28,11.64247189405269,1.1340948262137434,0.03751022722748202,,0.0368720938852915,1.0692420995272045,0.22689471179069687,0.22750801499741785
2000-06-29,11.447174480751181,1.1150708776902936,-0.016916852482293854,,-0.017317280561088496,1.0508851391690497,0.2271338482274902,0.22689471179069687
2000-06-30,11.0426154936308,1.075662729801539,-0.035981005862376195,,-0.02658818265870748,1.0233121947067485,0.2347624477017429,0.2271338482274902
2000-07-03,11.189592518835187,1.0899797825179582,0.013222183455748202,,0.014330794417983142,1.038082654822893,0.2347394222206951,0.2347624477017429
2000-07-05,11.26933854534611,1.0977478541869432,0.007101527799938863,,0.004168402987612962,1.0424188328527397,0.23622392230153788,0.2347394222206951
2000-07-06,11.309512778899686,1.10166123193308,0.0035585757106987924,,-0.0004149706706254412,1.0419863493507888,0.23535899966999022,0.23622392230153788
2000-07-07,11.282833089295853,1.0990623596128342,-0.0023618354784124564,,-0.0020288035794453012,1.0398745066968302,0.23477659894082537,0.23535899966999022
2000-07-10,11.068363262565775,1.0781708235982368,-0.019191492570597758,,-0.0226344907884311,1.0166018526695066,0.23333729954872606,0.23477659894082537
2000-07-11,10.815012514468398,1.0534918915596385,-0.02315566581810321,,-0.03179925325369939,0.9847832578574613,0.23133386625588448,0.23333729954872606
2000-07-12,10.85341030966884,1.0572322261957119,0.003544128310996372,,0.012294056357385877,0.9969649666041871,0.2289958456689103,0.23133386625588448
2000-07-13,11.143680067853765,1.0855074442043549,0.02639318229533835,,0.02409711005822648,1.021280734385029,0.2327981863458598,0.2289958456689103
2000-07-14,11.385586117954258,1.109071546599905,0.02147565263452572,,0.04173319607391236,1.0648039073796194,0.21489206109470949,0.2327981863458598
2000-07-17,11.280792057159022,1.0988635423850512,-0.009246718347145157,,-0.01153928973578404,1.0525874467766045,0.21788910494493235,0.21489206109470949
2000-07-18,11.454026372576779,1.1157383214376266,0.015239855008467843,,0.014710322203105395,1.0681857943440685,0.21730114076297224,0.21788910494493235
2000-07-19,11.86302055961883,1.1555785027751335,0.035084729318646986,,0.02590131424796249,1.0962146352091526,0.21878722323231273,0.21730114076297224
2000-07-20,11.855179312340159,1.1548146857738362,-0.0006612009011371978,,-0.0030317472404373857,1.0928962223502072,0.2189212070312778,0.21878722323231273
2000-07-21,11.9392296088277,1.1630020369871936,0.007064739145122864,,0.008994139428655583,1.1027702208520704,0.2183389745325577,0.2189212070312778
2000-07-24,11.694191438787685,1.1391328343473983,-0.020737323704854205,,-0.03393618472980625,1.0659742949055857,0.21149098129250937,0.2183389745325577
2000-07-25,11.671036398051758,1.1368772985695712,-0.001982009204252717,,-0.006230951532694098,1.0593529109230566,0.2123967591108833,0.21149098129250937
2000-07-26,11.583229292369296,1.128323996043657,-0.0075519497513728715,,-0.014846176059677575,1.043741740923057,0.21142789316726623,0.2123967591108833
2000-07-27,11.896484438777776,1.1588382239550137,0.026684629809413885,,-0.007946980149152644,1.0354800173839491,0.20733729574181473,0.21142789316726623
2000-07-28,12.313245538889383,1.1994349813880432,0.03443262488888758,,0.01968225760965137,1.0560624921696127,0.2073202789518199,0.20733729574181473
2000-07-31,12.033436732577146,1.1721787661739997,-0.022986386678174077,,-0.016718380587016857,1.0385536054333575,0.20866154220749025,0.2073202789518199
2000-08-01,12.340268443748341,1.2020672863546085,0.025178602822309763,,0.02234951368433167,1.0620260957863092,0.20990315549879993,0.20866154220749025
2000-08-02,12.34393615883539,1.2024245589975746,0.0002971710187214639,,0.003082858428261438,1.0653052238334328,0.20919347450085798,0.20990315549879993
2000-08-03,12.388919431670772,1.2068063859371636,0.0036375356877868404,,0.005401449801259583,1.071074985032688,0.20729852158237078,0.20919347450085798
2000-08-04,12.228381112416939,1.1911683256582442,-0.0130429081632272,,-0.004608187553162577,1.0661506255184894,0.20755049071121184,0.20729852158237078
2000-08-07,12.302480107573025,1.1983863192079716,0.006041306080507937,,-0.0014083137669520292,1.0646502076924549,0.1920150798029075,0.20755049071121184
2000-08-08,12.208917568227516,1.1892723790786965,-0.007634243872808724,,-0.010814171039426772,1.053198927896983,0.19199870866765642,0.1920150798029075
2000-08-09,11.99704452801945,1.168633796404781,-0.017506302819951657,,-0.02747189667920074,1.024659368569728,0.18986871057359847,0.19199870866765642
2000-08-10,12.220233072137036,1.1903746239075068,0.018432696445776366,,0.013216593454788867,1.0382917633437607,0.1902487492722194,0.18986871057359847
2000-08-11,12.469811036279962,1.2146860485299737,0.020217579543343092,,0.035726607309134094,1.0760570004969567,0.19218262600371247,0.1902487492722194
2000-08-14,12.700146028622633,1.237123012560374,0.0183028856039744,,0.017133223764074022,1.094652168579234,0.18770509107888703,0.19218262600371247
2000-08-15,12.5050547405938,1.2181191427287537,-0.015480549898676619,,0.00013231664360622078,1.094797018862937,0.1886103617103088,0.18770509107888703
2000-08-16,12.211327320175233,1.1895071133551658,-0.02376895197108043,,-0.012100457265180558,1.0816293026844492,0.19226522615827665,0.1886103617103088
2000-08-17,12.04808793631924,1.173605941993097,-0.01345801998324655,,-0.015296052108373447,1.0652105357882227,0.1894294840871206,0.19226522615827665
2000-08-18,12.172517269203798,1.1857266208264032,0.010274757917944747,,0.012121828638223564,1.0782014128881856,0.1898287618662638,0.1894294840871206
2000-08-21,12.127233639152232,1.1813155360481018,-0.0037270902605276695,2.3095218061274374,-0.014189388689795182,1.0630104242530272,0.18451591694361963,0.1898287618662638
2000-08-22,11.76933958467703,1.1464530258177508,-0.029955827874567846,1.459981282568195,-0.030080979655474592,1.0315101836103069,0.18383147739330097,0.18451591694361963
2000-08-23,12.014051040774374,1.1702904032063959,0.020579075215265804,1.9116805262845695,0.022430246316951827,1.0549086467495141,0.17841922626980794,0.18383147739330097
2000-08-24,11.914107813400861,1.160554919358047,-0.00835365639133081,1.9610832239286298,-0.009529816805571188,1.0449033108300156,0.17296588512630656,0.17841922626980794
2000-08-25,11.55829487155887,1.1258951306022738,-0.030319878564595653,1.4904843793823501,-0.025677247588764215,1.018414603721061,0.17067899778712936,0.17296588512630656
2000-08-28,11.90076655706958,1.15925534570065,0.029199464698926973,1.7722521564639255,0.011171091024206218,1.0298551888933483,0.1580568521074893,0.17067899778712936
2000-08-29,11.81780023482434,1.1511735845708357,-0.00699592528990205,1.8027923146382314,-0.008209624618536002,1.0214350746611023,0.1535051325705072,0.1580568521074893
2000-08-30,11.346250023355779,1.105239812087376,-0.04071959439623511,1.2823854691390568,-0.019261690577577283,1.0019487802627032,0.1603752795622128,0.1535051325705072
2000-08-31,10.982921416871141,1.0698479213807157,-0.03254582711504546,0.5614527739166442,-0.030746267908881894,0.9716113656480573,0.1627643641683495,0.1603752795622128
2000-09-01,11.332926060847637,1.1039419230237255,0.03137083169267115,0.981178063566493,0.025213209926006494,0.9964202485135379,0.16053822351726846,0.1627643641683495
2000-09-05,11.870772941336625,1.1563336633696355,0.04636702422130223,1.5290424443871709,0.046756203275424,1.0441154098106844,0.1529359569249907,0.16053822351726846
2000-09-06,11.27210934690411,1.098017758356778,-0.05174784841231326,0.8406595474207181,-0.03000565420350322,1.0132514068140979,0.1705711872082117,0.1529359569249907
2000-09-07,11.202277732519132,1.0912154509687215,-0.006214348704467933,0.575015640054004,-0.013853201483460049,0.9993114106459604,0.16937274926643495,0.1705711872082117
2000-09-08,11.323987354003869,1.103071202331693,0.010806123906866224,0.7820268227012361,0.006403003659238611,1.0057305341695864,0.16813795484099942,0.16937274926643495
2000-09-11,10.881192859770302,1.0599385283122915,-0.03988737724162877,-0.17599833235153584,-0.02638703217856183,0.9795393635045551,0.1797564615659332,0.16813795484099942
2000-09-12,10.987293970707556,1.0702738524654842,0.00970363832703808,0.0061961595123899175,0.009023060731291551,0.9884178017771286,0.1793646034017274,0.1797564615659332
2000-09-13,10.81550760354362,1.0535401182561541,-0.015758518147559374,0.07290879791384117,-0.013926428937990658,0.9747480776514418,0.17978873236626067,0.1793646034017274
2000-09-14,10.502249100311543,1.0230255633561385,-0.029391559188423292,-0.037356167244253134,-0.013734759624730709,0.9614516676309045,0.1834528064681839,0.17978873236626067
2000-09-15,10.437538047568914,1.01672205059853,-0.006180698809204038,-0.1736967764266078,-0.008190261029382473,0.9536092869175441,0.1850465542981081,0.1834528064681839
2000-09-18,10.850548441775885,1.0569534512413687,0.03880689089170044,-0.12099824632451438,0.03279102749316957,0.9853974502263363,0.1884124848569767,0.1850465542981081
2000-09-19,10.805371816466687,1.0525527898100853,-0.004172225451947244,-0.5392716745759444,-0.013131082962776906,0.9725426976737812,0.1862390152297611,0.1884124848569767
2000-09-20,10.312946769952207,1.0045855967060668,-0.04664332701688716,-1.2870742334491698,-0.0569162616632673,0.9187349945476699,0.18085696796129466,0.1862390152297611
2000-09-21,10.207867757747659,0.9943498353343169,-0.010241302116838494,-1.0810792036691592,0.0006700780301055892,0.9193508249871868,0.18003683970055567,0.18085696796129466
2000-09-22,10.817738481716365,1.0537574284130216,0.058028467039326216,-0.8207933048080432,0.059124126460334506,0.9753456513903078,0.18568365290100455,0.18003683970055567
2000-09-25,11.007170986714952,1.0722100753930286,0.017359729490161763,-0.4404560881546751,0.005696470708187899,0.9809175342904873,0.17987662358379058,0.18568365290100455
2000-09-26,11.254982903911042,1.096349469133782,0.02226398709838224,0.20659315773735878,0.017981060730752778,0.9987150011947127,0.18162552820957464,0.17987662358379058
2000-09-27,11.412819363243752,1.1117243408574202,0.01392627378507731,0.21441686526603282,0.001401859128787316,1.0001160407367855,0.17829919760056823,0.18162552820957464
2000-09-28,11.438443038474206,1.114220346668891,0.002242649488633879,0.16012583806575983,0.006958843879429577,1.0070999639579539,0.17444997551682728,0.17829919760056823
2000-09-29,11.403329069359788,1.1107998899941505,-0.003074542256101355,0.08582170220640489,-0.011617462207549178,0.9954677176075952,0.1708627823718793,0.17444997551682728
2000-10-02,11.790417850355293,1.1485062626448448,0.03338181860523221,0.47846015864698993,0.01594445046404549,1.0114671151673338,0.1681764429129717,0.1708627823718793
2000-10-03,11.637529064964355,1.1336133445364025,-0.013052014876591375,0.5478124292536528,-0.013946606643546744,0.9974584946043218,0.1688059942382827,0.1681764429129717
2000-10-04,11.849268514264585,1.154238914101179,0.018030996795256944,1.0078223559030481,0.018178237555263363,1.0157563394846791,0.1675627071082514,0.1688059942382827
2000-10-05,12.163887235131206,1.1848859679924655,0.026205362473105356,1.2484621637439441,0.015078171571970295,1.031188137124206,0.17097442778960717,0.1675627071082514
2000-10-06,12.177686958184,1.1862302009577477,0.0011338399416243278,0.9791584328082625,-0.02020090736955061,1.0105661933466519,0.15754214110892492,0.17097442778960717
2000-10-09,12.067708294399308,1.1755171638358084,-0.009072190158231967,0.6426981650853294,-0.01672942709222311,0.9938006300458825,0.15518977884044785,0.15754214110892492
2000-10-10,12.16972737937603,1.1854548572655226,0.008418356532929827,0.8405416920395551,0.007385902690439568,1.0011679183389202,0.15341301220892462,0.15518977884044785
2000-10-11,12.257470058676645,1.1940018840085111,0.007184046134906832,0.7523945077943178,-0.008398111536401812,0.992795205192836,0.15099440661121025,0.15341301220892462
2000-10-12,12.052918707581863,1.1740765081018598,-0.016828704842289606,0.17342359431664084,-0.03458819985952451,0.9590432802204516,0.14419826159558566,0.15099440661121025
2000-10-13,12.061220869097042,1.1748852228238222,0.0006885720982748948,0.18874440901048964,0.016923125385977098,0.9754113991265947,0.14440857115598407,0.14419826159558566
2000-10-16,12.346951047417425,1.2027182397187832,0.02341373474066639,0.37149719398803893,-0.0013906535075232339,0.9740558825884901,0.14306149108595492,0.14440857115598407
2000-10-17,12.23317297273879,1.1916351014467883,-0.009257796031754036,0.5035958138014299,-0.02481415124533608,0.9501829310639728,0.1395102516352512,0.14306149108595492
2000-10-18,12.403902044535945,1.2082658443655956,0.013859746309238682,0.6813448478881492,0.022631607818090014,0.971932281592854,0.13200643001830015,0.1395102516352512
2000-10-19,12.176784137356975,1.186142257053889,-0.018479904831693508,0.5552602554859023,-0.0028783945631077005,0.9691386994424165,0.1336905526403438,0.13200643001830015
2000-10-20,11.606968483728451,1.1306364340159292,-0.047925550187206095,-0.2770510356055201,-0.021803382904008996,0.9482368903960712,0.14262233041844738,0.1336905526403438
2000-10-23,11.697268177383458,1.1394325398871523,0.007749676326988779,-0.5798649179616282,0.003974068884066161,0.9520127469044374,0.1432758344136156,0.14262233041844738
2000-10-24,11.813117195069987,1.1507174090090913,0.00985521534464837,-0.21435343897484044,0.010388099296049148,0.9619538952707827,0.14737451275896257,0.1432758344136156
2000-10-25,12.237737888061812,1.1920797704910475,0.03531390616428799,-0.09954541634877628,0.038199461930302846,0.999410880150724,0.14471351132028856,0.14737451275896257
2000-10-26,12.522446868632903,1.219813312369487,0.02299833643114067,0.15193901002746557,0.03208672496509237,1.03199872492058,0.1371909626074587,0.14471351132028856
2000-10-27,12.56374307894503,1.2238359820296252,0.0032923491132894095,0.14813170944195644,-0.0010635843179248963,1.0309016907582165,0.13738258687578986,0.1371909626074587
2000-10-30,12.736504229346114,1.2406646700113146,0.013657086708629211,0.44306320161898843,0.0025767483981077727,1.0335614903840227,0.1377171355008297,0.13738258687578986
2000-10-31,12.931803209303219,1.2596887711429066,0.015217423212724434,0.5429663883683152,0.022047092283782772,1.056601566022277,0.1326379262818942,0.1377171355008297
2000-11-01,13.034221088455583,1.269665311169412,0.007888647804217445,0.7142386150976878,0.009841968853943273,1.0670519475351274,0.13323071625073338,0.1326379262818942
2000-11-02,13.0346171324112,1.269703889866883,3.038447300893248e-05,0.9122007856350616,0.006426896660121758,1.0739318647100418,0.13238087386485356,0.13323071625073338
2000-11-03,12.724369382354926,1.239482612857573,-0.024089670850514167,0.43903201738725983,-0.02827035571796468,1.0439965633833201,0.13186530858145556,0.13238087386485356
2000-11-06,13.015818676716446,1.2678727296512318,0.022646435190621393,0.46511829667441,0.013650966331649793,1.058345843258323,0.12810516500303468,0.13186530858145556
2000-11-07,12.923378114169305,1.2588680814398365,-0.00712751089670441,0.1859009300984456,-0.0050205575262452055,1.0530456731071551,0.12829529296576664,0.12810516500303468
2000-11-08,12.956445617289692,1.2620891915739993,0.002555467259659804,0.3866148004150274,-0.009291946984158521,1.0433061481913375,0.12625387980886152,0.12829529296576664
2000-11-09,13.36252081043198,1.3016450333047975,0.030860438342222036,0.9884626996332189,0.02013319357834038,1.0645241087760418,0.1282667581065411,0.12625387980886152
2000-11-10,13.272453364888735,1.2928715507548367,-0.006763121920512499,1.0648715187681657,-0.01111152502069032,1.0527610960388398,0.12752807643403635,0.1282667581065411
2000-11-13,13.234896967232007,1.2892131767719475,-0.002833661027338556,0.9205410006955937,-0.021452866831309068,1.0304168830941778,0.11644656911006299,0.12752807643403635
2000-11-14,13.143583411597685,1.2803183104625888,-0.006923364732681595,0.8845617449091859,-0.0026471354427124068,1.0276928370922191,0.11575247620460084,0.11644656911006299
2000-11-15,13.31955477592344,1.2974597058346107,0.013299553277577108,1.3814671797412692,0.013111629831696942,1.0412562903292195,0.11485412370396933,0.11575247620460084
2000-11-16,13.467396562835166,1.311860995110682,0.011038455718113963,1.27958459340263,0.0022117897289116364,1.0435618790961971,0.11312956043381016,0.11485412370396933
2000-11-17,13.354108078458895,1.3008255478989645,-0.0084476362980818,1.278487926830802,-0.00872423194914615,1.0344972018772975,0.11340471727200846,0.11312956043381016
2000-11-20,12.238136662409332,1.1921186151563785,-0.08726702671046631,0.5789456809433068,-0.08022199350323675,0.9547493056737932,0.11819489110197795,0.11340471727200846
2000-11-21,11.983836840521738,1.1673472337062656,-0.02099822012624207,0.06536458745646882,-0.028082954984411473,0.928310106904132,0.11528983219757354,0.11819489110197795
2000-11-22,12.834558227252822,1.2502161237513385,0.06858258244440486,0.7975058156384367,0.07086548576196344,0.9964822524895942,0.12129864186794644,0.11528983219757354
2000-11-24,12.780123974241409,1.244913675502304,-0.004250244803157703,1.1765078726462153,0.008497490037354215,1.0049859292880363,0.11798443334762349,0.12129864186794644
2000-11-27,12.889906831437616,1.2556076390768933,0.008553439405512245,1.6076707592350685,0.004483377166478834,1.0095017758133453,0.11836051166409646,0.11798443334762349
2000-11-28,13.060718759317384,1.2722464530183721,0.013164568550972228,1.4369323313153646,-0.00040826609798991394,1.009089714583459,0.11825174374383542,0.11836051166409646
2000-11-29,13.515645990445435,1.3165609786466985,0.03423881911760967,1.3290370560513887,0.03544511479094945,1.0454984596424544,0.11492997762820337,0.11825174374383542
2000-11-30,13.595148892711384,1.3243053675487535,0.005865053423123562,1.9988319205741498,-0.0029297914696572924,1.0424398499060545,0.11600969370389443,0.11492997762820337
2000-12-01,13.489602989332129,1.314024126241947,-0.007793790255447833,1.9810522990168302,-0.006491564688622901,1.0356947011580362,0.11681690878597076,0.11600969370389443
2000-12-04,13.680017307129969,1.3325724117449478,0.014016937545708427,2.013734342680715,0.016800634782811873,1.0532420198831614,0.1126231498357693,0.11681690878597076
2000-12-05,13.291506312214356,1.294727501036078,-0.028810969255372142,2.157104841730021,-0.023908767402158214,1.0283589485072877,0.11985684882980521,0.1126231498357693
2000-12-06,13.183663077919975,1.2842224764014132,-0.0081467906149553,1.961700358548748,-0.016660418599391595,1.0113679892144276,0.11817091528825399,0.11985684882980521
2000-12-07,13.451805148699624,1.3103422332647974,0.02013489137712265,2.3520885921100305,0.009638926799636191,1.0211636250968705,0.12100915378794262,0.11817091528825399
2000-12-08,13.158913851240568,1.281811650746404,-0.02201392045069475,2.4469306552268,-0.010249995555497778,1.0107501626220285,0.11990667492810392,0.12100915378794262
2000-12-11,12.525955023441364,1.2201550422232532,-0.04929649495013555,1.9058747924211175,-0.02862115395144644,0.9822313934373558,0.12736177288768652,0.11990667492810392
2000-12-12,12.45813747681442,1.2135489254590448,-0.005428871446077891,1.4665237446828763,-0.001889389088640185,0.9803773282369072,0.12776351268527444,0.12736177288768652
2000-12-13,12.409051789344606,1.2087674817323824,-0.003947832679924104,1.4689737551038482,-0.013773377457582177,0.966966787468453,0.12743421994815693,0.12776351268527444
2000-12-14,12.240559261453045,1.1923546008702772,-0.013671221979098596,1.8771286350417389,-0.018182395759128098,0.9495438896618505,0.12660486879395452,0.12743421994815693
2000-12-15,11.391312071733124,1.1096293125635976,-0.07190400145092295,1.1150905505402955,-0.0543043468545162,0.8993546101950415,0.135683943807308,0.12660486879395452
2000-12-18,11.667352784243432,1.136518477229927,0.023943615285442588,0.794176014841029,0.0028579009766889936,0.9019285528986805,0.1350664130278069,0.135683943807308
2000-12-19,12.04806253321422,1.1736034674730609,0.03210928021382593,0.9415817633927602,0.017538934943508805,0.917886956731049,0.13525165797322916,0.1350664130278069
2000-12-20,11.982498757161158,1.1672168908177376,-0.00545671305341327,0.6542357857498532,-0.019758519218885294,0.8999288665223353,0.13135047513742773,0.13525165797322916
2000-12-21,12.507037720841762,1.2183123051138693,0.04284435521013407,0.9395824503844736,0.0345943119090596,0.9316060525337279,0.14051195975055356,0.13135047513742773
2000-12-22,12.400622183001557,1.2079463525917955,-0.008544856139886467,0.8270877391158855,-0.003841135799134567,0.9280344909924281,0.14085394964441736,0.14051195975055356
2000-12-26,12.697607480407305,1.2368757322213448,0.023666940947184585,1.0964069792800604,0.02818741776437636,0.9545655513087139,0.13703515285857865,0.14085394964441736
2000-12-27,12.822688518832841,1.2490598937831439,0.009802554015419927,0.865038087010207,0.007546069374814026,0.9617960156640893,0.13649045566351636,0.13703515285857865
2000-12-28,12.946578642949476,1.2611280482144573,0.009615413420279408,1.1025065744555222,0.011085144741652668,0.9725169756233366,0.13537609411017967,0.13649045566351636
2000-12-29,12.947982525068666,1.2612648005693246,0.00010843065549224923,0.9193054245812647,-0.016685672659059042,0.9564245059128575,0.13252982068479932,0.13537609411017967
2001-01-02,12.931048566519387,1.2596152612830958,-0.0013087013115944176,0.6373185649046779,-0.01699257590037544,0.9403096937452203,0.13106715692063342,0.13252982068479932
2001-01-03,12.690226820685945,1.2361567811188463,-0.018799129590427115,0.4253516377437226,0.008271495443849922,0.9481197168495441,0.12626470553861144,0.13106715692063342
2001-01-04,12.336408157521877,1.2016912553298418,-0.028277252564217224,0.22211643476880447,-0.04102005942999321,0.9100146683514314,0.12494184163391411,0.12626470553861144
2001-01-05,12.351261057890536,1.2031380784457275,0.001203264838905475,0.1474298466271785,-0.005896763062713303,0.9046643178466247,0.1253837296529019,0.12494184163391411
2001-01-08,12.569090712109347,1.224356895728995,0.017482514235075387,0.25348676110275914,0.0172872314926355,0.9204394203954704,0.12418069427355233,0.1253837296529019
2001-01-09,12.803411632714454,1.2471821295925736,0.018470987170717514,0.618573566412341,0.022543420051816247,0.9414249266845481,0.1193469580796342,0.12418069427355233
2001-01-10,12.754933175300717,1.242459836231159,-0.0037935567358495857,0.5720465163160449,-0.0028083420006115626,0.9387847924576163,0.11903130903100434,0.1193469580796342
2001-01-11,12.34664133673764,1.2026880707578647,-0.03253404293407587,-0.006416939036685262,-0.022915647991332236,0.9175165491055203,0.12183055209857672,0.11903130903100434
2001-01-12,12.178644079602504,1.1863234342898665,-0.013700136976561148,-0.05195342043023799,-0.006724854529810128,0.911367084088028,0.12277408627900611,0.12183055209857672
2001-01-16,12.271853276578984,1.1954029552892311,0.007624356032137315,-0.11608170939677387,0.008366073375192976,0.9190236309441309,0.12192658592483624,0.12277408627900611
2001-01-17,12.452404804909147,1.212990505081713,0.014605472675901905,0.22409595035327987,0.01641612646201132,0.9342349529786467,0.12355163429025529,0.12192658592483624
